Readable Timestamp,Beach Name,Measurement Timestamp,Water Temperature,Turbidity,Wave Height,Wave Period,Measurement ID,structural_gap,Water Temperature_groundtruth,Turbidity_groundtruth,Wave Height_groundtruth,Wave Period_groundtruth
2015-05-28 11:00:00,63rd Street Beach,1432810800.0,15.0,,0.069,4.0,63rdStreetBeach201505281100,0,15.0,0.82,0.069,4.0
2015-05-28 12:00:00,63rd Street Beach,1432814400.0,15.6,0.78,0.075,4.0,63rdStreetBeach201505281200,0,15.6,0.78,0.075,4.0
2015-05-28 13:00:00,63rd Street Beach,1432818000.0,16.2,0.76,0.093,,63rdStreetBeach201505281300,0,16.2,0.76,0.093,6.0
2015-05-28 14:00:00,63rd Street Beach,1432821600.0,16.0,0.81,0.104,3.0,63rdStreetBeach201505281400,0,16.0,0.81,0.104,3.0
2015-05-28 15:00:00,63rd Street Beach,1432825200.0,16.5,0.74,0.1,5.0,63rdStreetBeach201505281500,0,16.5,0.74,0.1,5.0
2015-05-28 16:00:00,63rd Street Beach,1432828800.0,16.9,0.73,0.115,4.0,63rdStreetBeach201505281600,0,16.9,0.73,0.115,4.0
2015-05-28 17:00:00,63rd Street Beach,1432832400.0,,0.74,0.111,,63rdStreetBeach201505281700,0,17.4,0.74,0.111,2.0
2015-05-28 18:00:00,63rd Street Beach,1432836000.0,17.1,0.7,0.115,4.0,63rdStreetBeach201505281800,0,17.1,0.7,0.115,4.0
2015-05-28 19:00:00,63rd Street Beach,1432839600.0,17.5,0.76,0.132,2.0,63rdStreetBeach201505281900,0,17.5,0.76,0.132,2.0
2015-05-28 20:00:00,63rd Street Beach,,,,,,,1,,,,
2015-05-28 21:00:00,63rd Street Beach,1432846800.0,17.2,,,3.0,63rdStreetBeach201505282100,0,17.2,0.81,0.189,3.0
2015-05-28 22:00:00,63rd Street Beach,1432850400.0,17.2,0.87,0.184,3.0,63rdStreetBeach201505282200,0,17.2,0.87,0.184,3.0
2015-05-28 23:00:00,63rd Street Beach,1432854000.0,,0.86,0.176,3.0,63rdStreetBeach201505282300,0,16.7,0.86,0.176,3.0
2015-05-29 00:00:00,63rd Street Beach,,,,,,,1,,,,
2015-05-29 01:00:00,63rd Street Beach,1432861200.0,16.5,0.88,0.157,,63rdStreetBeach201505290100,0,16.5,0.88,0.157,2.0
2015-05-29 02:00:00,63rd Street Beach,1432864800.0,16.4,1.16,0.139,2.0,63rdStreetBeach201505290200,0,16.4,1.16,0.139,2.0
2015-05-29 03:00:00,63rd Street Beach,1432868400.0,16.2,,0.127,6.0,63rdStreetBeach201505290300,0,16.2,1.01,0.127,6.0
2015-05-29 04:00:00,63rd Street Beach,1432872000.0,16.1,1.01,0.115,2.0,63rdStreetBeach201505290400,0,16.1,1.01,0.115,2.0
2015-05-29 05:00:00,63rd Street Beach,1432875600.0,15.3,0.89,,2.0,63rdStreetBeach201505290500,0,15.3,0.89,0.109,2.0
2015-05-29 06:00:00,63rd Street Beach,1432879200.0,15.2,0.9,0.093,2.0,63rdStreetBeach201505290600,0,15.2,0.9,0.093,2.0
2015-05-29 07:00:00,63rd Street Beach,,,,,,,1,,,,
2015-05-29 08:00:00,63rd Street Beach,,,,,,,1,,,,
2015-05-29 09:00:00,63rd Street Beach,1432890000.0,14.8,,,3.0,63rdStreetBeach201505290900,0,14.8,0.91,0.081,3.0
2015-05-29 10:00:00,63rd Street Beach,1432893600.0,14.6,0.92,0.09,4.0,63rdStreetBeach201505291000,0,14.6,0.92,0.09,4.0
2015-05-29 11:00:00,63rd Street Beach,1432897200.0,14.6,0.91,0.082,2.0,63rdStreetBeach201505291100,0,14.6,0.91,0.082,2.0
2015-05-29 12:00:00,63rd Street Beach,1432900800.0,14.4,1.07,0.104,4.0,63rdStreetBeach201505291200,0,14.4,1.07,0.104,4.0
2015-05-29 13:00:00,63rd Street Beach,,,,,,,1,,,,
2015-05-29 14:00:00,63rd Street Beach,1432908000.0,,,0.096,3.0,63rdStreetBeach201505291400,0,15.3,0.97,0.096,3.0
2015-05-29 15:00:00,63rd Street Beach,1432911600.0,15.7,0.87,0.111,3.0,63rdStreetBeach201505291500,0,15.7,0.87,0.111,3.0
2015-05-29 16:00:00,63rd Street Beach,,,,,,,1,,,,
2015-05-29 17:00:00,63rd Street Beach,1432918800.0,14.8,1.1,0.086,4.0,63rdStreetBeach201505291700,0,14.8,1.1,0.086,4.0
2015-05-29 18:00:00,63rd Street Beach,1432922400.0,14.4,1.11,0.079,,63rdStreetBeach201505291800,0,14.4,1.11,0.079,4.0
2015-05-29 19:00:00,63rd Street Beach,1432926000.0,13.7,1.11,0.094,7.0,63rdStreetBeach201505291900,0,13.7,1.11,0.094,7.0
2015-05-29 20:00:00,63rd Street Beach,1432929600.0,,,0.087,6.0,63rdStreetBeach201505292000,0,13.5,1.09,0.087,6.0
2015-05-29 21:00:00,63rd Street Beach,1432933200.0,,,0.082,5.0,63rdStreetBeach201505292100,0,13.6,1.1,0.082,5.0
2015-05-29 22:00:00,63rd Street Beach,1432936800.0,13.4,1.02,0.077,,63rdStreetBeach201505292200,0,13.4,1.02,0.077,9.0
2015-05-29 23:00:00,63rd Street Beach,1432940400.0,13.2,1.06,0.09,2.0,63rdStreetBeach201505292300,0,13.2,1.06,0.09,2.0
2015-05-30 00:00:00,63rd Street Beach,1432944000.0,,1.19,0.091,4.0,63rdStreetBeach201505302400,0,12.9,1.19,0.091,4.0
2015-05-30 01:00:00,63rd Street Beach,1432947600.0,12.9,1.16,0.064,,63rdStreetBeach201505300100,0,12.9,1.16,0.064,7.0
2015-05-30 02:00:00,63rd Street Beach,1432951200.0,12.4,1.15,,,63rdStreetBeach201505300200,0,12.4,1.15,0.075,7.0
2015-05-30 03:00:00,63rd Street Beach,1432954800.0,12.4,1.04,0.067,6.0,63rdStreetBeach201505300300,0,12.4,1.04,0.067,6.0
2015-05-30 04:00:00,63rd Street Beach,1432958400.0,,1.06,0.091,4.0,63rdStreetBeach201505300400,0,12.4,1.06,0.091,4.0
2015-05-30 05:00:00,63rd Street Beach,1432962000.0,12.4,0.98,0.088,4.0,63rdStreetBeach201505300500,0,12.4,0.98,0.088,4.0
2015-05-30 06:00:00,63rd Street Beach,1432965600.0,12.6,0.98,0.065,4.0,63rdStreetBeach201505300600,0,12.6,0.98,0.065,4.0
2015-05-30 07:00:00,63rd Street Beach,1432969200.0,12.7,0.97,0.098,3.0,63rdStreetBeach201505300700,0,12.7,0.97,0.098,3.0
2015-05-30 08:00:00,63rd Street Beach,1432972800.0,,0.92,0.065,4.0,63rdStreetBeach201505300800,0,12.9,0.92,0.065,4.0
2015-05-30 09:00:00,63rd Street Beach,1432976400.0,13.3,0.94,,4.0,63rdStreetBeach201505300900,0,13.3,0.94,0.067,4.0
2015-05-30 10:00:00,63rd Street Beach,1432980000.0,13.2,0.92,,4.0,63rdStreetBeach201505301000,0,13.2,0.92,0.065,4.0
2015-05-30 11:00:00,63rd Street Beach,1432983600.0,12.6,0.99,0.182,2.0,63rdStreetBeach201505301100,0,12.6,0.99,0.182,2.0
2015-05-30 12:00:00,63rd Street Beach,1432987200.0,12.4,1.29,0.286,3.0,63rdStreetBeach201505301200,0,12.4,1.29,0.286,3.0
2015-05-30 13:00:00,63rd Street Beach,1432990800.0,12.6,1.83,,4.0,63rdStreetBeach201505301300,0,12.6,1.83,0.363,4.0
2015-05-30 14:00:00,63rd Street Beach,1432994400.0,12.6,1.96,0.424,,63rdStreetBeach201505301400,0,12.6,1.96,0.424,5.0
2015-05-30 15:00:00,63rd Street Beach,1432998000.0,12.4,4.41,0.449,5.0,63rdStreetBeach201505301500,0,12.4,4.41,0.449,5.0
2015-05-30 16:00:00,63rd Street Beach,1433001600.0,12.4,12.05,0.474,6.0,63rdStreetBeach201505301600,0,12.4,12.05,0.474,6.0
2015-05-30 17:00:00,63rd Street Beach,1433005200.0,12.2,8.29,0.47,6.0,63rdStreetBeach201505301700,0,12.2,8.29,0.47,6.0
2015-05-30 18:00:00,63rd Street Beach,,,,,,,1,,,,
2015-05-30 19:00:00,63rd Street Beach,,,,,,,1,,,,
2015-05-30 20:00:00,63rd Street Beach,,,,,,,1,,,,
2015-05-30 21:00:00,63rd Street Beach,,,,,,,1,,,,
2015-05-30 22:00:00,63rd Street Beach,1433023200.0,11.9,,0.509,7.0,63rdStreetBeach201505302200,0,11.9,25.13,0.509,7.0
2015-05-30 23:00:00,63rd Street Beach,,,,,,,1,,,,
2015-05-31 00:00:00,63rd Street Beach,,,,,,,1,,,,
2015-05-31 01:00:00,63rd Street Beach,,,,,,,1,,,,
2015-05-31 02:00:00,63rd Street Beach,,,,,,,1,,,,
2015-05-31 03:00:00,63rd Street Beach,,,,,,,1,,,,
2015-05-31 04:00:00,63rd Street Beach,,,,,,,1,,,,
2015-05-31 05:00:00,63rd Street Beach,,,,,,,1,,,,
2015-05-31 06:00:00,63rd Street Beach,,,,,,,1,,,,
2015-05-31 07:00:00,63rd Street Beach,,,,,,,1,,,,
2015-05-31 08:00:00,63rd Street Beach,,,,,,,1,,,,
2015-05-31 09:00:00,63rd Street Beach,,,,,,,1,,,,
2015-05-31 10:00:00,63rd Street Beach,,,,,,,1,,,,
2015-05-31 11:00:00,63rd Street Beach,,,,,,,1,,,,
2015-05-31 12:00:00,63rd Street Beach,,,,,,,1,,,,
2015-05-31 13:00:00,63rd Street Beach,,,,,,,1,,,,
2015-05-31 14:00:00,63rd Street Beach,,,,,,,1,,,,
2015-05-31 15:00:00,63rd Street Beach,,,,,,,1,,,,
2015-05-31 16:00:00,63rd Street Beach,,,,,,,1,,,,
2015-05-31 17:00:00,63rd Street Beach,,,,,,,1,,,,
2015-05-31 18:00:00,63rd Street Beach,,,,,,,1,,,,
2015-05-31 19:00:00,63rd Street Beach,,,,,,,1,,,,
2015-05-31 20:00:00,63rd Street Beach,,,,,,,1,,,,
2015-05-31 21:00:00,63rd Street Beach,1433106000.0,11.7,42.41,0.434,6.0,63rdStreetBeach201505312100,0,11.7,42.41,0.434,6.0
2015-05-31 22:00:00,63rd Street Beach,1433109600.0,11.7,39.23,,6.0,63rdStreetBeach201505312200,0,11.7,39.23,0.419,6.0
2015-05-31 23:00:00,63rd Street Beach,1433113200.0,11.6,35.24,0.39,5.0,63rdStreetBeach201505312300,0,11.6,35.24,0.39,5.0
2015-06-01 00:00:00,63rd Street Beach,1433116800.0,,34.28,0.386,6.0,63rdStreetBeach201506012400,0,11.5,34.28,0.386,6.0
2015-06-01 01:00:00,63rd Street Beach,1433120400.0,,27.32,0.382,6.0,63rdStreetBeach201506010100,0,11.4,27.32,0.382,6.0
2015-06-01 02:00:00,63rd Street Beach,1433124000.0,,32.33,,,63rdStreetBeach201506010200,0,11.4,32.33,0.381,6.0
2015-06-01 03:00:00,63rd Street Beach,1433127600.0,11.2,39.89,0.415,6.0,63rdStreetBeach201506010300,0,11.2,39.89,0.415,6.0
2015-06-01 04:00:00,63rd Street Beach,1433131200.0,11.2,34.03,0.391,5.0,63rdStreetBeach201506010400,0,11.2,34.03,0.391,5.0
2015-06-01 05:00:00,63rd Street Beach,1433134800.0,11.2,32.14,0.43,6.0,63rdStreetBeach201506010500,0,11.2,32.14,0.43,6.0
2015-06-01 06:00:00,63rd Street Beach,1433138400.0,11.2,33.82,0.404,6.0,63rdStreetBeach201506010600,0,11.2,33.82,0.404,6.0
2015-06-01 07:00:00,63rd Street Beach,,,,,,,1,,,,
2015-06-01 08:00:00,63rd Street Beach,,,,,,,1,,,,
2015-06-01 09:00:00,63rd Street Beach,,,,,,,1,,,,
2015-06-01 10:00:00,63rd Street Beach,1433152800.0,11.4,20.63,,5.0,63rdStreetBeach201506011000,0,11.4,20.63,0.384,5.0
2015-06-01 11:00:00,63rd Street Beach,1433156400.0,,22.44,,4.0,63rdStreetBeach201506011100,0,11.6,22.44,0.36,4.0
2015-06-01 12:00:00,63rd Street Beach,,,,,,,1,,,,
2015-06-01 13:00:00,63rd Street Beach,,,,,,,1,,,,
2015-06-01 14:00:00,63rd Street Beach,1433167200.0,,28.94,0.372,4.0,63rdStreetBeach201506011400,0,12.4,28.94,0.372,4.0
2015-06-01 15:00:00,63rd Street Beach,1433170800.0,,28.43,0.393,4.0,63rdStreetBeach201506011500,0,12.5,28.43,0.393,4.0
2015-06-01 16:00:00,63rd Street Beach,,,,,,,1,,,,
2015-06-01 17:00:00,63rd Street Beach,1433178000.0,12.7,22.68,0.365,4.0,63rdStreetBeach201506011700,0,12.7,22.68,0.365,4.0
2015-06-01 18:00:00,63rd Street Beach,,,,,,,1,,,,
2015-06-01 19:00:00,63rd Street Beach,1433185200.0,12.5,16.74,,,63rdStreetBeach201506011900,0,12.5,16.74,0.342,4.0
2015-06-01 20:00:00,63rd Street Beach,1433188800.0,12.3,,0.313,3.0,63rdStreetBeach201506012000,0,12.3,15.02,0.313,3.0
2015-06-01 21:00:00,63rd Street Beach,1433192400.0,12.2,15.16,0.279,4.0,63rdStreetBeach201506012100,0,12.2,15.16,0.279,4.0
2015-06-01 22:00:00,63rd Street Beach,1433196000.0,12.0,14.21,0.273,4.0,63rdStreetBeach201506012200,0,12.0,14.21,0.273,4.0
2015-06-01 23:00:00,63rd Street Beach,,,,,,,1,,,,
2015-06-02 00:00:00,63rd Street Beach,1433203200.0,11.8,12.76,0.29,4.0,63rdStreetBeach201506022400,0,11.8,12.76,0.29,4.0
2015-06-02 01:00:00,63rd Street Beach,,,,,,,1,,,,
2015-06-02 02:00:00,63rd Street Beach,1433210400.0,11.7,11.75,0.276,4.0,63rdStreetBeach201506020200,0,11.7,11.75,0.276,4.0
2015-06-02 03:00:00,63rd Street Beach,1433214000.0,11.7,,0.262,4.0,63rdStreetBeach201506020300,0,11.7,11.3,0.262,4.0
2015-06-02 04:00:00,63rd Street Beach,1433217600.0,11.7,11.08,0.233,4.0,63rdStreetBeach201506020400,0,11.7,11.08,0.233,4.0
2015-06-02 05:00:00,63rd Street Beach,,,,,,,1,,,,
2015-06-02 06:00:00,63rd Street Beach,1433224800.0,,10.5,,4.0,63rdStreetBeach201506020600,0,11.7,10.5,0.238,4.0
2015-06-02 07:00:00,63rd Street Beach,1433228400.0,,11.45,0.234,4.0,63rdStreetBeach201506020700,0,11.7,11.45,0.234,4.0
2015-06-02 08:00:00,63rd Street Beach,1433232000.0,11.9,10.26,0.214,4.0,63rdStreetBeach201506020800,0,11.9,10.26,0.214,4.0
2015-06-02 09:00:00,63rd Street Beach,1433235600.0,,9.32,,4.0,63rdStreetBeach201506020900,0,12.1,9.32,0.216,4.0
2015-06-02 10:00:00,63rd Street Beach,,,,,,,1,,,,
2015-06-02 11:00:00,63rd Street Beach,1433242800.0,12.7,8.1,,4.0,63rdStreetBeach201506021100,0,12.7,8.1,0.205,4.0
2015-06-02 12:00:00,63rd Street Beach,1433246400.0,13.3,7.92,0.187,4.0,63rdStreetBeach201506021200,0,13.3,7.92,0.187,4.0
2015-06-02 13:00:00,63rd Street Beach,1433250000.0,14.4,14.14,0.209,4.0,63rdStreetBeach201506021300,0,14.4,14.14,0.209,4.0
2015-06-02 14:00:00,63rd Street Beach,1433253600.0,,13.29,0.198,4.0,63rdStreetBeach201506021400,0,14.8,13.29,0.198,4.0
2015-06-02 15:00:00,63rd Street Beach,,,,,,,1,,,,
2015-06-02 16:00:00,63rd Street Beach,1433260800.0,15.5,10.83,0.171,,63rdStreetBeach201506021600,0,15.5,10.83,0.171,4.0
2015-06-02 17:00:00,63rd Street Beach,,,,,,,1,,,,
2015-06-02 18:00:00,63rd Street Beach,1433268000.0,,,,,63rdStreetBeach201506021800,1,15.8,9.84,0.171,6.0
2015-06-02 19:00:00,63rd Street Beach,,,,,,,1,,,,
2015-06-02 20:00:00,63rd Street Beach,1433275200.0,,12.54,0.185,3.0,63rdStreetBeach201506022000,0,17.0,12.54,0.185,3.0
2015-06-02 21:00:00,63rd Street Beach,1433278800.0,15.7,9.66,0.182,4.0,63rdStreetBeach201506022100,0,15.7,9.66,0.182,4.0
2015-06-02 22:00:00,63rd Street Beach,1433282400.0,15.2,9.51,0.183,4.0,63rdStreetBeach201506022200,0,15.2,9.51,0.183,4.0
2015-06-02 23:00:00,63rd Street Beach,1433286000.0,14.9,9.42,0.166,3.0,63rdStreetBeach201506022300,0,14.9,9.42,0.166,3.0
2015-06-03 00:00:00,63rd Street Beach,1433289600.0,14.3,9.62,0.16,4.0,63rdStreetBeach201506032400,0,14.3,9.62,0.16,4.0
2015-06-03 01:00:00,63rd Street Beach,,,,,,,1,,,,
2015-06-03 02:00:00,63rd Street Beach,,,,,,,1,,,,
2015-06-03 03:00:00,63rd Street Beach,1433300400.0,13.7,8.92,0.132,4.0,63rdStreetBeach201506030300,0,13.7,8.92,0.132,4.0
2015-06-03 04:00:00,63rd Street Beach,1433304000.0,13.6,8.53,0.12,3.0,63rdStreetBeach201506030400,0,13.6,8.53,0.12,3.0
2015-06-03 05:00:00,63rd Street Beach,1433307600.0,,8.25,,3.0,63rdStreetBeach201506030500,0,13.5,8.25,0.116,3.0
2015-06-03 06:00:00,63rd Street Beach,,,,,,,1,,,,
2015-06-03 07:00:00,63rd Street Beach,,,,,,,1,,,,
2015-06-03 08:00:00,63rd Street Beach,,,,,,,1,,,,
2015-06-03 09:00:00,63rd Street Beach,,,,,,,1,,,,
2015-06-03 10:00:00,63rd Street Beach,,,,,,,1,,,,
2015-06-03 11:00:00,63rd Street Beach,1433329200.0,13.8,6.66,0.13,3.0,63rdStreetBeach201506031100,0,13.8,6.66,0.13,3.0
2015-06-03 12:00:00,63rd Street Beach,1433332800.0,14.1,6.39,0.115,,63rdStreetBeach201506031200,0,14.1,6.39,0.115,3.0
2015-06-03 13:00:00,63rd Street Beach,1433336400.0,14.3,,0.122,2.0,63rdStreetBeach201506031300,0,14.3,6.24,0.122,2.0
2015-06-03 14:00:00,63rd Street Beach,1433340000.0,,6.28,0.136,4.0,63rdStreetBeach201506031400,0,14.6,6.28,0.136,4.0
2015-06-03 15:00:00,63rd Street Beach,1433343600.0,14.8,,0.139,2.0,63rdStreetBeach201506031500,0,14.8,6.07,0.139,2.0
2015-06-03 16:00:00,63rd Street Beach,1433347200.0,14.5,5.51,,2.0,63rdStreetBeach201506031600,0,14.5,5.51,0.186,2.0
2015-06-03 17:00:00,63rd Street Beach,1433350800.0,,5.98,0.152,2.0,63rdStreetBeach201506031700,0,15.3,5.98,0.152,2.0
2015-06-03 18:00:00,63rd Street Beach,1433354400.0,15.4,6.14,,2.0,63rdStreetBeach201506031800,0,15.4,6.14,0.175,2.0
2015-06-03 19:00:00,63rd Street Beach,1433358000.0,15.2,5.9,0.179,3.0,63rdStreetBeach201506031900,0,15.2,5.9,0.179,3.0
2015-06-03 20:00:00,63rd Street Beach,1433361600.0,14.7,5.75,0.187,3.0,63rdStreetBeach201506032000,0,14.7,5.75,0.187,3.0
2015-06-03 21:00:00,63rd Street Beach,1433365200.0,14.5,5.68,0.181,3.0,63rdStreetBeach201506032100,0,14.5,5.68,0.181,3.0
2015-06-03 22:00:00,63rd Street Beach,1433368800.0,,5.85,0.195,3.0,63rdStreetBeach201506032200,0,14.4,5.85,0.195,3.0
2015-06-03 23:00:00,63rd Street Beach,1433372400.0,14.2,5.97,,3.0,63rdStreetBeach201506032300,0,14.2,5.97,0.175,3.0
2015-06-04 00:00:00,63rd Street Beach,1433376000.0,14.0,5.92,0.156,3.0,63rdStreetBeach201506042400,0,14.0,5.92,0.156,3.0
2015-06-04 01:00:00,63rd Street Beach,1433379600.0,14.0,6.81,0.139,3.0,63rdStreetBeach201506040100,0,14.0,6.81,0.139,3.0
2015-06-04 02:00:00,63rd Street Beach,1433383200.0,14.0,6.57,,2.0,63rdStreetBeach201506040200,0,14.0,6.57,0.129,2.0
2015-06-04 03:00:00,63rd Street Beach,1433386800.0,13.9,6.55,0.105,6.0,63rdStreetBeach201506040300,0,13.9,6.55,0.105,6.0
2015-06-04 04:00:00,63rd Street Beach,1433390400.0,13.7,6.09,0.1,5.0,63rdStreetBeach201506040400,0,13.7,6.09,0.1,5.0
2015-06-04 05:00:00,63rd Street Beach,1433394000.0,13.4,6.0,0.088,5.0,63rdStreetBeach201506040500,0,13.4,6.0,0.088,5.0
2015-06-04 06:00:00,63rd Street Beach,1433397600.0,13.1,5.77,0.079,,63rdStreetBeach201506040600,0,13.1,5.77,0.079,5.0
2015-06-04 07:00:00,63rd Street Beach,1433401200.0,12.5,4.92,0.079,4.0,63rdStreetBeach201506040700,0,12.5,4.92,0.079,4.0
2015-06-04 08:00:00,63rd Street Beach,1433404800.0,12.0,3.75,0.078,2.0,63rdStreetBeach201506040800,0,12.0,3.75,0.078,2.0
2015-06-04 09:00:00,63rd Street Beach,1433408400.0,12.0,2.89,0.071,4.0,63rdStreetBeach201506040900,0,12.0,2.89,0.071,4.0
2015-06-04 10:00:00,63rd Street Beach,1433412000.0,12.3,2.9,,7.0,63rdStreetBeach201506041000,0,12.3,2.9,0.072,7.0
2015-06-04 11:00:00,63rd Street Beach,1433415600.0,12.5,2.72,0.084,4.0,63rdStreetBeach201506041100,0,12.5,2.72,0.084,4.0
2015-06-04 12:00:00,63rd Street Beach,1433419200.0,12.5,3.13,0.085,7.0,63rdStreetBeach201506041200,0,12.5,3.13,0.085,7.0
2015-06-04 13:00:00,63rd Street Beach,1433422800.0,12.6,,0.076,3.0,63rdStreetBeach201506041300,0,12.6,3.09,0.076,3.0
2015-06-04 14:00:00,63rd Street Beach,1433426400.0,,,0.078,4.0,63rdStreetBeach201506041400,0,13.2,3.27,0.078,4.0
2015-06-04 15:00:00,63rd Street Beach,1433430000.0,13.0,3.22,0.119,2.0,63rdStreetBeach201506041500,0,13.0,3.22,0.119,2.0
2015-06-04 16:00:00,63rd Street Beach,1433433600.0,13.1,3.22,0.119,4.0,63rdStreetBeach201506041600,0,13.1,3.22,0.119,4.0
2015-06-04 17:00:00,63rd Street Beach,1433437200.0,13.2,3.39,0.091,4.0,63rdStreetBeach201506041700,0,13.2,3.39,0.091,4.0
2015-06-04 18:00:00,63rd Street Beach,1433440800.0,13.7,3.29,0.109,8.0,63rdStreetBeach201506041800,0,13.7,3.29,0.109,8.0
2015-06-04 19:00:00,63rd Street Beach,1433444400.0,13.6,2.84,0.116,2.0,63rdStreetBeach201506041900,0,13.6,2.84,0.116,2.0
2015-06-04 20:00:00,63rd Street Beach,1433448000.0,,2.95,0.09,6.0,63rdStreetBeach201506042000,0,13.5,2.95,0.09,6.0
2015-06-04 21:00:00,63rd Street Beach,1433451600.0,,2.98,0.101,6.0,63rdStreetBeach201506042100,0,13.1,2.98,0.101,6.0
2015-06-04 22:00:00,63rd Street Beach,1433455200.0,13.0,2.86,0.091,3.0,63rdStreetBeach201506042200,0,13.0,2.86,0.091,3.0
2015-06-04 23:00:00,63rd Street Beach,,,,,,,1,,,,
2015-06-05 00:00:00,63rd Street Beach,1433462400.0,13.3,,0.093,3.0,63rdStreetBeach201506052400,0,13.3,3.52,0.093,3.0
2015-06-05 01:00:00,63rd Street Beach,1433466000.0,12.7,3.19,,7.0,63rdStreetBeach201506050100,0,12.7,3.19,0.074,7.0
2015-06-05 02:00:00,63rd Street Beach,1433469600.0,12.5,3.35,0.119,,63rdStreetBeach201506050200,0,12.5,3.35,0.119,6.0
2015-06-05 03:00:00,63rd Street Beach,1433473200.0,12.5,,0.156,,63rdStreetBeach201506050300,0,12.5,3.52,0.156,2.0
2015-06-05 04:00:00,63rd Street Beach,1433476800.0,12.4,3.23,0.167,2.0,63rdStreetBeach201506050400,0,12.4,3.23,0.167,2.0
2015-06-05 05:00:00,63rd Street Beach,1433480400.0,,3.04,,,63rdStreetBeach201506050500,0,12.3,3.04,0.213,3.0
2015-06-05 06:00:00,63rd Street Beach,,,,,,,1,,,,
2015-06-05 07:00:00,63rd Street Beach,,,,,,,1,,,,
2015-06-05 08:00:00,63rd Street Beach,,,,,,,1,,,,
2015-06-05 09:00:00,63rd Street Beach,,,,,,,1,,,,
2015-06-05 10:00:00,63rd Street Beach,1433498400.0,,,0.298,3.0,63rdStreetBeach201506051000,0,12.5,4.14,0.298,3.0
2015-06-05 11:00:00,63rd Street Beach,1433502000.0,12.6,4.26,0.29,4.0,63rdStreetBeach201506051100,0,12.6,4.26,0.29,4.0
2015-06-05 12:00:00,63rd Street Beach,1433505600.0,12.6,4.25,0.304,3.0,63rdStreetBeach201506051200,0,12.6,4.25,0.304,3.0
2015-06-05 13:00:00,63rd Street Beach,1433509200.0,12.6,4.24,0.339,4.0,63rdStreetBeach201506051300,0,12.6,4.24,0.339,4.0
2015-06-05 14:00:00,63rd Street Beach,,,,,,,1,,,,
2015-06-05 15:00:00,63rd Street Beach,1433516400.0,12.6,4.96,0.42,4.0,63rdStreetBeach201506051500,0,12.6,4.96,0.42,4.0
2015-06-05 16:00:00,63rd Street Beach,1433520000.0,12.5,4.26,0.442,,63rdStreetBeach201506051600,0,12.5,4.26,0.442,4.0
2015-06-05 17:00:00,63rd Street Beach,1433523600.0,,,,4.0,63rdStreetBeach201506051700,0,12.3,4.63,0.47,4.0
2015-06-05 18:00:00,63rd Street Beach,,,,,,,1,,,,
2015-06-05 19:00:00,63rd Street Beach,1433530800.0,,,0.467,,63rdStreetBeach201506051900,0,12.5,7.88,0.467,5.0
2015-06-05 20:00:00,63rd Street Beach,,,,,,,1,,,,
2015-06-05 21:00:00,63rd Street Beach,1433538000.0,,,0.476,6.0,63rdStreetBeach201506052100,0,12.3,9.72,0.476,6.0
2015-06-05 22:00:00,63rd Street Beach,1433541600.0,,10.39,0.501,5.0,63rdStreetBeach201506052200,0,12.3,10.39,0.501,5.0
2015-06-05 23:00:00,63rd Street Beach,,,,,,,1,,,,
2015-06-06 00:00:00,63rd Street Beach,1433548800.0,12.3,10.26,0.456,5.0,63rdStreetBeach201506062400,0,12.3,10.26,0.456,5.0
2015-06-06 01:00:00,63rd Street Beach,1433552400.0,12.3,11.21,0.455,6.0,63rdStreetBeach201506060100,0,12.3,11.21,0.455,6.0
2015-06-06 02:00:00,63rd Street Beach,1433556000.0,12.4,11.45,0.463,6.0,63rdStreetBeach201506060200,0,12.4,11.45,0.463,6.0
2015-06-06 03:00:00,63rd Street Beach,1433559600.0,,10.29,0.41,6.0,63rdStreetBeach201506060300,0,12.2,10.29,0.41,6.0
2015-06-06 04:00:00,63rd Street Beach,1433563200.0,12.2,12.06,0.382,6.0,63rdStreetBeach201506060400,0,12.2,12.06,0.382,6.0
2015-06-06 05:00:00,63rd Street Beach,1433566800.0,12.2,10.11,0.396,,63rdStreetBeach201506060500,0,12.2,10.11,0.396,6.0
2015-06-06 06:00:00,63rd Street Beach,1433570400.0,,10.53,,6.0,63rdStreetBeach201506060600,0,12.1,10.53,0.364,6.0
2015-06-06 07:00:00,63rd Street Beach,1433574000.0,,10.21,0.32,,63rdStreetBeach201506060700,0,12.1,10.21,0.32,6.0
2015-06-06 08:00:00,63rd Street Beach,1433577600.0,12.3,,0.355,5.0,63rdStreetBeach201506060800,0,12.3,10.01,0.355,5.0
2015-06-06 09:00:00,63rd Street Beach,1433581200.0,12.5,,0.317,5.0,63rdStreetBeach201506060900,0,12.5,9.72,0.317,5.0
2015-06-06 10:00:00,63rd Street Beach,1433584800.0,12.7,10.06,0.316,5.0,63rdStreetBeach201506061000,0,12.7,10.06,0.316,5.0
2015-06-06 11:00:00,63rd Street Beach,1433588400.0,13.0,9.37,,,63rdStreetBeach201506061100,0,13.0,9.37,0.288,4.0
2015-06-06 12:00:00,63rd Street Beach,,,,,,,1,,,,
2015-06-06 13:00:00,63rd Street Beach,1433595600.0,13.6,9.33,0.316,5.0,63rdStreetBeach201506061300,0,13.6,9.33,0.316,5.0
