Beach Name,Measurement Timestamp,Water Temperature,Turbidity,Wave Height,Wave Period,Battery Life,Measurement Timestamp Label,Measurement ID
Montrose Beach,2015-06-18 08:00:00,15.8,0.79,0.102,4.0,10.1,06/18/2015 8:00 AM,MontroseBeach201506180800
Montrose Beach,2015-06-18 09:00:00,15.9,0.72,0.095,4.0,10.1,06/18/2015 9:00 AM,MontroseBeach201506180900
Montrose Beach,2015-06-18 10:00:00,16.0,0.64,0.095,4.0,10.1,06/18/2015 10:00 AM,MontroseBeach201506181000
Montrose Beach,2015-06-18 11:00:00,16.1,0.61,0.101,3.0,10.1,06/18/2015 11:00 AM,MontroseBeach201506181100
Montrose Beach,2015-06-18 12:00:00,16.2,0.58,0.081,3.0,10.1,06/18/2015 12:00 PM,MontroseBeach201506181200
Montrose Beach,2015-06-18 13:00:00,16.4,0.61,0.094,4.0,10.1,06/18/2015 1:00 PM,MontroseBeach201506181300
Montrose Beach,2015-06-18 14:00:00,16.4,0.55,0.122,5.0,10.1,06/18/2015 2:00 PM,MontroseBeach201506181400
Montrose Beach,2015-06-18 15:00:00,16.4,0.48,0.101,10.0,10.1,06/18/2015 3:00 PM,MontroseBeach201506181500
Montrose Beach,2015-06-18 16:00:00,16.3,0.45,0.089,10.0,10.1,06/18/2015 4:00 PM,MontroseBeach201506181600
Montrose Beach,2015-06-18 17:00:00,16.3,0.42,0.12,2.0,10.1,06/18/2015 5:00 PM,MontroseBeach201506181700
Montrose Beach,2015-06-18 18:00:00,16.2,0.44,0.132,7.0,10.1,06/18/2015 6:00 PM,MontroseBeach201506181800
Montrose Beach,2015-06-18 19:00:00,16.1,0.58,0.31,2.0,10.1,06/18/2015 7:00 PM,MontroseBeach201506181900
Montrose Beach,2015-06-18 20:00:00,16.0,0.67,0.331,3.0,10.1,06/18/2015 8:00 PM,MontroseBeach201506182000
Montrose Beach,2015-06-18 21:00:00,15.8,0.73,0.326,3.0,10.1,06/18/2015 9:00 PM,MontroseBeach201506182100
Montrose Beach,2015-06-18 22:00:00,15.5,1.08,0.359,3.0,10.1,06/18/2015 10:00 PM,MontroseBeach201506182200
Montrose Beach,2015-06-18 23:00:00,15.4,0.83,0.379,4.0,10.1,06/18/2015 11:00 PM,MontroseBeach201506182300
Montrose Beach,2015-06-19 00:00:00,15.2,1.21,0.378,4.0,10.1,06/19/2015 12:00 AM,MontroseBeach201506192400
Montrose Beach,2015-06-19 01:00:00,15.0,1.14,0.411,4.0,10.1,06/19/2015 1:00 AM,MontroseBeach201506190100
Montrose Beach,2015-06-19 02:00:00,14.9,1.72,0.424,4.0,10.1,06/19/2015 2:00 AM,MontroseBeach201506190200
Montrose Beach,2015-06-19 03:00:00,14.8,2.08,0.418,4.0,10.1,06/19/2015 3:00 AM,MontroseBeach201506190300
Montrose Beach,2015-06-19 04:00:00,15.0,2.23,0.401,5.0,10.1,06/19/2015 4:00 AM,MontroseBeach201506190400
Montrose Beach,2015-06-19 05:00:00,14.9,3.27,0.449,5.0,10.1,06/19/2015 5:00 AM,MontroseBeach201506190500
Montrose Beach,2015-06-19 06:00:00,14.9,3.13,0.446,5.0,10.1,06/19/2015 6:00 AM,MontroseBeach201506190600
Montrose Beach,2015-06-19 07:00:00,15.0,3.04,0.455,5.0,10.1,06/19/2015 7:00 AM,MontroseBeach201506190700
Montrose Beach,2015-06-19 08:00:00,15.0,3.61,0.44,5.0,10.1,06/19/2015 8:00 AM,MontroseBeach201506190800
Montrose Beach,2015-06-19 09:00:00,15.1,3.9,0.414,5.0,10.1,06/19/2015 9:00 AM,MontroseBeach201506190900
Montrose Beach,2015-06-19 10:00:00,15.2,3.86,0.45,3.0,10.1,06/19/2015 10:00 AM,MontroseBeach201506191000
Montrose Beach,2015-06-19 11:00:00,15.3,4.51,0.403,5.0,10.1,06/19/2015 11:00 AM,MontroseBeach201506191100
Montrose Beach,2015-06-19 12:00:00,15.4,4.94,0.422,5.0,10.1,06/19/2015 12:00 PM,MontroseBeach201506191200
Montrose Beach,2015-06-19 13:00:00,15.5,5.38,0.423,3.0,10.1,06/19/2015 1:00 PM,MontroseBeach201506191300
Montrose Beach,2015-06-19 14:00:00,15.7,4.19,0.399,4.0,10.1,06/19/2015 2:00 PM,MontroseBeach201506191400
Montrose Beach,2015-06-19 15:00:00,15.7,5.08,0.406,4.0,10.1,06/19/2015 3:00 PM,MontroseBeach201506191500
Montrose Beach,2015-06-19 16:00:00,15.7,4.68,0.389,4.0,10.1,06/19/2015 4:00 PM,MontroseBeach201506191600
Montrose Beach,2015-06-19 17:00:00,15.9,4.75,0.369,4.0,10.1,06/19/2015 5:00 PM,MontroseBeach201506191700
Montrose Beach,2015-06-19 18:00:00,16.0,3.87,0.373,4.0,10.1,06/19/2015 6:00 PM,MontroseBeach201506191800
Montrose Beach,2015-06-19 19:00:00,15.9,4.45,0.378,4.0,10.1,06/19/2015 7:00 PM,MontroseBeach201506191900
Montrose Beach,2015-06-19 20:00:00,15.9,4.1,0.355,3.0,10.1,06/19/2015 8:00 PM,MontroseBeach201506192000
Montrose Beach,2015-06-19 21:00:00,15.9,4.41,0.313,4.0,10.1,06/19/2015 9:00 PM,MontroseBeach201506192100
Montrose Beach,2015-06-19 22:00:00,15.9,4.48,0.324,4.0,10.1,06/19/2015 10:00 PM,MontroseBeach201506192200
Montrose Beach,2015-06-19 23:00:00,15.8,4.48,0.317,3.0,10.1,06/19/2015 11:00 PM,MontroseBeach201506192300
Montrose Beach,2015-06-20 00:00:00,15.7,4.47,0.32,3.0,10.1,06/20/2015 12:00 AM,MontroseBeach201506202400
Montrose Beach,2015-06-20 01:00:00,15.7,4.14,0.307,4.0,10.1,06/20/2015 1:00 AM,MontroseBeach201506200100
Montrose Beach,2015-06-20 02:00:00,15.7,4.22,0.293,5.0,10.0,06/20/2015 2:00 AM,MontroseBeach201506200200
Montrose Beach,2015-06-20 03:00:00,15.7,4.12,0.306,4.0,10.1,06/20/2015 3:00 AM,MontroseBeach201506200300
Montrose Beach,2015-06-20 04:00:00,15.6,3.86,0.261,4.0,10.0,06/20/2015 4:00 AM,MontroseBeach201506200400
Montrose Beach,2015-06-20 05:00:00,15.6,3.92,0.264,4.0,10.0,06/20/2015 5:00 AM,MontroseBeach201506200500
Montrose Beach,2015-06-20 06:00:00,15.6,3.81,0.26,4.0,10.0,06/20/2015 6:00 AM,MontroseBeach201506200600
Montrose Beach,2015-06-20 07:00:00,15.6,3.83,0.258,4.0,10.0,06/20/2015 7:00 AM,MontroseBeach201506200700
Montrose Beach,2015-06-20 08:00:00,15.6,4.02,0.269,3.0,10.0,06/20/2015 8:00 AM,MontroseBeach201506200800
Montrose Beach,2015-06-20 09:00:00,15.7,3.9,0.248,4.0,10.0,06/20/2015 9:00 AM,MontroseBeach201506200900
Montrose Beach,2015-06-20 10:00:00,15.8,4.15,0.263,4.0,10.0,06/20/2015 10:00 AM,MontroseBeach201506201000
Montrose Beach,2015-06-20 11:00:00,15.8,4.31,0.283,3.0,10.0,06/20/2015 11:00 AM,MontroseBeach201506201100
Montrose Beach,2015-06-20 12:00:00,16.0,3.73,0.249,4.0,10.0,06/20/2015 12:00 PM,MontroseBeach201506201200
Montrose Beach,2015-06-20 13:00:00,16.3,3.83,0.224,4.0,10.0,06/20/2015 1:00 PM,MontroseBeach201506201300
Montrose Beach,2015-06-20 14:00:00,16.4,3.47,0.196,4.0,10.0,06/20/2015 2:00 PM,MontroseBeach201506201400
Montrose Beach,2015-06-20 15:00:00,16.3,3.22,0.201,4.0,10.0,06/20/2015 3:00 PM,MontroseBeach201506201500
Montrose Beach,2015-06-20 16:00:00,16.7,2.97,0.237,4.0,10.0,06/20/2015 4:00 PM,MontroseBeach201506201600
Montrose Beach,2015-06-20 17:00:00,16.4,2.49,0.232,4.0,10.0,06/20/2015 5:00 PM,MontroseBeach201506201700
Montrose Beach,2015-06-20 18:00:00,16.4,2.78,0.179,3.0,10.0,06/20/2015 6:00 PM,MontroseBeach201506201800
Montrose Beach,2015-06-20 22:00:00,16.5,2.37,0.183,3.0,10.0,06/20/2015 10:00 PM,MontroseBeach201506202200
Montrose Beach,2015-06-20 23:00:00,16.5,2.2,0.154,3.0,10.0,06/20/2015 11:00 PM,MontroseBeach201506202300
Montrose Beach,2015-06-21 00:00:00,16.5,2.18,0.159,3.0,10.0,06/21/2015 12:00 AM,MontroseBeach201506212400
Montrose Beach,2015-06-21 02:00:00,16.6,2.17,0.148,5.0,10.0,06/21/2015 2:00 AM,MontroseBeach201506210200
Montrose Beach,2015-06-21 03:00:00,16.7,2.4,0.138,4.0,10.0,06/21/2015 3:00 AM,MontroseBeach201506210300
Montrose Beach,2015-06-21 04:00:00,16.5,2.28,0.118,3.0,10.0,06/21/2015 4:00 AM,MontroseBeach201506210400
Montrose Beach,2015-06-21 05:00:00,16.6,2.05,0.133,4.0,10.0,06/21/2015 5:00 AM,MontroseBeach201506210500
Montrose Beach,2015-06-21 06:00:00,16.5,1.98,0.112,4.0,10.0,06/21/2015 6:00 AM,MontroseBeach201506210600
Montrose Beach,2015-06-21 07:00:00,16.5,2.12,0.101,4.0,10.0,06/21/2015 7:00 AM,MontroseBeach201506210700
Montrose Beach,2015-06-21 08:00:00,16.8,1.89,0.097,4.0,10.0,06/21/2015 8:00 AM,MontroseBeach201506210800
Montrose Beach,2015-06-21 09:00:00,16.9,2.0,0.091,3.0,10.0,06/21/2015 9:00 AM,MontroseBeach201506210900
Montrose Beach,2015-06-21 19:00:00,17.4,1.32,0.105,6.0,10.0,06/21/2015 7:00 PM,MontroseBeach201506211900
Montrose Beach,2015-06-21 20:00:00,17.2,1.24,0.107,5.0,10.0,06/21/2015 8:00 PM,MontroseBeach201506212000
Montrose Beach,2015-06-21 21:00:00,17.3,1.34,0.087,4.0,10.0,06/21/2015 9:00 PM,MontroseBeach201506212100
Montrose Beach,2015-06-21 22:00:00,17.5,1.48,0.099,4.0,10.0,06/21/2015 10:00 PM,MontroseBeach201506212200
Montrose Beach,2015-06-21 23:00:00,17.3,1.33,0.1,9.0,10.0,06/21/2015 11:00 PM,MontroseBeach201506212300
Montrose Beach,2015-06-22 00:00:00,17.0,1.23,0.1,8.0,10.0,06/22/2015 12:00 AM,MontroseBeach201506222400
Montrose Beach,2015-06-22 01:00:00,16.8,1.06,0.095,4.0,10.0,06/22/2015 1:00 AM,MontroseBeach201506220100
Montrose Beach,2015-06-22 02:00:00,16.7,0.88,0.084,6.0,10.0,06/22/2015 2:00 AM,MontroseBeach201506220200
Montrose Beach,2015-06-22 03:00:00,16.6,0.92,0.088,4.0,10.0,06/22/2015 3:00 AM,MontroseBeach201506220300
Montrose Beach,2015-06-22 04:00:00,16.5,0.77,0.092,4.0,10.0,06/22/2015 4:00 AM,MontroseBeach201506220400
Montrose Beach,2015-06-22 05:00:00,16.5,0.89,0.085,4.0,10.0,06/22/2015 5:00 AM,MontroseBeach201506220500
Montrose Beach,2015-06-22 06:00:00,16.6,0.68,0.084,4.0,10.0,06/22/2015 6:00 AM,MontroseBeach201506220600
Montrose Beach,2015-06-22 07:00:00,16.7,0.74,0.088,4.0,10.0,06/22/2015 7:00 AM,MontroseBeach201506220700
Montrose Beach,2015-06-22 08:00:00,16.5,0.51,0.08,4.0,10.0,06/22/2015 8:00 AM,MontroseBeach201506220800
Montrose Beach,2015-06-22 09:00:00,16.5,0.4,0.097,3.0,10.0,06/22/2015 9:00 AM,MontroseBeach201506220900
Montrose Beach,2015-06-22 10:00:00,16.5,0.35,0.085,4.0,10.0,06/22/2015 10:00 AM,MontroseBeach201506221000
Montrose Beach,2015-06-22 11:00:00,16.7,0.57,0.095,3.0,10.0,06/22/2015 11:00 AM,MontroseBeach201506221100
Montrose Beach,2015-06-22 12:00:00,16.5,0.38,0.09,4.0,10.0,06/22/2015 12:00 PM,MontroseBeach201506221200
Montrose Beach,2015-06-22 13:00:00,16.3,0.43,0.082,4.0,10.0,06/22/2015 1:00 PM,MontroseBeach201506221300
Montrose Beach,2015-06-22 14:00:00,16.5,0.39,0.155,4.0,10.0,06/22/2015 2:00 PM,MontroseBeach201506221400
Montrose Beach,2015-06-22 15:00:00,16.9,0.5,0.121,9.0,10.0,06/22/2015 3:00 PM,MontroseBeach201506221500
Montrose Beach,2015-06-22 16:00:00,16.5,0.35,0.139,3.0,10.0,06/22/2015 4:00 PM,MontroseBeach201506221600
Montrose Beach,2015-06-22 17:00:00,16.7,0.39,0.119,4.0,10.0,06/22/2015 5:00 PM,MontroseBeach201506221700
Montrose Beach,2015-06-22 18:00:00,17.3,0.5,0.145,4.0,10.0,06/22/2015 6:00 PM,MontroseBeach201506221800
Montrose Beach,2015-06-22 19:00:00,17.5,0.41,0.14,4.0,10.0,06/22/2015 7:00 PM,MontroseBeach201506221900
Montrose Beach,2015-06-22 20:00:00,17.5,0.45,0.113,3.0,10.0,06/22/2015 8:00 PM,MontroseBeach201506222000
Montrose Beach,2015-06-22 21:00:00,17.4,0.43,0.11,4.0,10.0,06/22/2015 9:00 PM,MontroseBeach201506222100
Montrose Beach,2015-06-22 22:00:00,16.9,0.31,0.094,4.0,10.0,06/22/2015 10:00 PM,MontroseBeach201506222200
Montrose Beach,2015-06-22 23:00:00,16.9,0.31,0.112,8.0,10.0,06/22/2015 11:00 PM,MontroseBeach201506222300
Montrose Beach,2015-06-23 00:00:00,16.6,0.34,0.11,7.0,10.0,06/23/2015 12:00 AM,MontroseBeach201506232400
Montrose Beach,2015-06-23 01:00:00,16.6,0.35,0.118,5.0,9.9,06/23/2015 1:00 AM,MontroseBeach201506230100
Montrose Beach,2015-06-23 02:00:00,16.6,0.41,0.107,10.0,9.9,06/23/2015 2:00 AM,MontroseBeach201506230200
Montrose Beach,2015-06-23 03:00:00,16.6,0.37,0.117,9.0,9.9,06/23/2015 3:00 AM,MontroseBeach201506230300
Montrose Beach,2015-06-23 04:00:00,16.6,0.34,0.128,9.0,9.9,06/23/2015 4:00 AM,MontroseBeach201506230400
Montrose Beach,2015-06-23 05:00:00,16.6,0.32,0.216,2.0,9.9,06/23/2015 5:00 AM,MontroseBeach201506230500
Montrose Beach,2015-06-23 06:00:00,16.5,0.37,0.235,2.0,9.9,06/23/2015 6:00 AM,MontroseBeach201506230600
Montrose Beach,2015-06-23 07:00:00,16.4,0.44,0.298,3.0,9.9,06/23/2015 7:00 AM,MontroseBeach201506230700
Montrose Beach,2015-06-23 08:00:00,16.4,0.56,0.293,3.0,9.9,06/23/2015 8:00 AM,MontroseBeach201506230800
Montrose Beach,2015-06-23 09:00:00,16.6,0.56,0.319,3.0,9.9,06/23/2015 9:00 AM,MontroseBeach201506230900
Montrose Beach,2015-06-23 10:00:00,16.8,0.44,0.261,4.0,9.9,06/23/2015 10:00 AM,MontroseBeach201506231000
Montrose Beach,2015-06-23 11:00:00,17.1,0.43,0.247,4.0,9.9,06/23/2015 11:00 AM,MontroseBeach201506231100
Montrose Beach,2015-06-23 12:00:00,17.3,0.34,0.234,4.0,9.9,06/23/2015 12:00 PM,MontroseBeach201506231200
Montrose Beach,2015-06-23 13:00:00,19.5,1.11,0.213,4.0,9.9,06/23/2015 1:00 PM,MontroseBeach201506231300
Montrose Beach,2015-06-23 14:00:00,18.6,0.65,0.218,4.0,9.9,06/23/2015 2:00 PM,MontroseBeach201506231400
Montrose Beach,2015-06-23 15:00:00,18.3,0.53,0.202,4.0,9.9,06/23/2015 3:00 PM,MontroseBeach201506231500
Montrose Beach,2015-06-23 16:00:00,17.8,0.33,0.215,4.0,9.9,06/23/2015 4:00 PM,MontroseBeach201506231600
Montrose Beach,2015-06-23 17:00:00,17.6,0.27,0.2,4.0,9.9,06/23/2015 5:00 PM,MontroseBeach201506231700
Montrose Beach,2015-06-23 18:00:00,17.6,0.36,0.19,4.0,9.9,06/23/2015 6:00 PM,MontroseBeach201506231800
Montrose Beach,2015-06-23 19:00:00,17.5,0.29,0.183,4.0,9.9,06/23/2015 7:00 PM,MontroseBeach201506231900
Montrose Beach,2015-06-23 20:00:00,17.4,0.35,0.176,4.0,9.9,06/23/2015 8:00 PM,MontroseBeach201506232000
Montrose Beach,2015-06-23 21:00:00,17.2,0.33,0.164,4.0,9.9,06/23/2015 9:00 PM,MontroseBeach201506232100
Montrose Beach,2015-06-23 22:00:00,17.0,0.35,0.171,3.0,9.9,06/23/2015 10:00 PM,MontroseBeach201506232200
Montrose Beach,2015-06-23 23:00:00,17.0,0.43,0.157,5.0,9.9,06/23/2015 11:00 PM,MontroseBeach201506232300
Montrose Beach,2015-06-24 00:00:00,16.9,0.4,0.166,3.0,9.9,06/24/2015 12:00 AM,MontroseBeach201506242400
Montrose Beach,2015-06-24 01:00:00,16.8,0.37,0.179,4.0,9.9,06/24/2015 1:00 AM,MontroseBeach201506240100
Montrose Beach,2015-06-24 02:00:00,16.8,0.31,0.148,4.0,9.9,06/24/2015 2:00 AM,MontroseBeach201506240200
Montrose Beach,2015-06-24 03:00:00,16.7,0.32,0.148,3.0,9.9,06/24/2015 3:00 AM,MontroseBeach201506240300
Montrose Beach,2015-06-24 04:00:00,16.7,0.31,0.147,3.0,9.8,06/24/2015 4:00 AM,MontroseBeach201506240400
Montrose Beach,2015-06-24 05:00:00,16.6,0.3,0.136,4.0,9.8,06/24/2015 5:00 AM,MontroseBeach201506240500
Montrose Beach,2015-06-24 06:00:00,16.6,0.28,0.139,4.0,9.8,06/24/2015 6:00 AM,MontroseBeach201506240600
Montrose Beach,2015-06-24 07:00:00,16.7,0.29,0.124,4.0,9.8,06/24/2015 7:00 AM,MontroseBeach201506240700
Montrose Beach,2015-06-24 08:00:00,16.7,0.29,0.121,4.0,9.8,06/24/2015 8:00 AM,MontroseBeach201506240800
Montrose Beach,2015-06-24 09:00:00,16.8,0.25,0.115,4.0,9.8,06/24/2015 9:00 AM,MontroseBeach201506240900
Montrose Beach,2015-06-24 10:00:00,16.9,0.24,0.116,5.0,9.8,06/24/2015 10:00 AM,MontroseBeach201506241000
Montrose Beach,2015-06-24 11:00:00,17.1,0.18,0.112,4.0,9.8,06/24/2015 11:00 AM,MontroseBeach201506241100
Montrose Beach,2015-06-24 12:00:00,17.3,0.2,0.138,4.0,9.8,06/24/2015 12:00 PM,MontroseBeach201506241200
Montrose Beach,2015-06-24 13:00:00,18.0,0.21,0.113,4.0,9.7,06/24/2015 1:00 PM,MontroseBeach201506241300
Montrose Beach,2015-06-24 14:00:00,18.0,0.25,0.119,4.0,9.7,06/24/2015 2:00 PM,MontroseBeach201506241400
Montrose Beach,2015-06-24 15:00:00,18.4,0.4,0.113,4.0,9.6,06/24/2015 3:00 PM,MontroseBeach201506241500
Montrose Beach,2015-06-25 13:00:00,17.4,0.47,0.097,4.0,13.0,06/25/2015 1:00 PM,MontroseBeach201506251300
Montrose Beach,2015-06-25 14:00:00,17.9,0.05,0.112,4.0,13.0,06/25/2015 2:00 PM,MontroseBeach201506251400
Montrose Beach,2015-06-25 15:00:00,17.8,0.1,0.153,4.0,13.0,06/25/2015 3:00 PM,MontroseBeach201506251500
Montrose Beach,2015-06-25 16:00:00,18.1,0.11,0.13,9.0,12.9,06/25/2015 4:00 PM,MontroseBeach201506251600
Montrose Beach,2015-06-25 17:00:00,17.9,0.49,0.171,2.0,12.9,06/25/2015 5:00 PM,MontroseBeach201506251700
Montrose Beach,2015-06-25 18:00:00,17.8,0.43,0.254,2.0,12.9,06/25/2015 6:00 PM,MontroseBeach201506251800
Montrose Beach,2015-06-25 19:00:00,18.0,0.38,0.196,6.0,12.9,06/25/2015 7:00 PM,MontroseBeach201506251900
Montrose Beach,2015-06-25 20:00:00,18.0,0.25,0.231,3.0,12.9,06/25/2015 8:00 PM,MontroseBeach201506252000
Montrose Beach,2015-06-25 21:00:00,17.8,0.2,0.265,3.0,12.8,06/25/2015 9:00 PM,MontroseBeach201506252100
Montrose Beach,2015-06-25 22:00:00,17.8,0.2,0.282,3.0,12.8,06/25/2015 10:00 PM,MontroseBeach201506252200
Montrose Beach,2015-06-25 23:00:00,17.6,0.08,0.258,3.0,12.8,06/25/2015 11:00 PM,MontroseBeach201506252300
Montrose Beach,2015-06-26 00:00:00,17.6,0.14,0.243,3.0,12.8,06/26/2015 12:00 AM,MontroseBeach201506262400
Montrose Beach,2015-06-26 01:00:00,17.6,0.18,0.298,3.0,12.8,06/26/2015 1:00 AM,MontroseBeach201506260100
Montrose Beach,2015-06-26 02:00:00,17.6,0.28,0.308,3.0,12.7,06/26/2015 2:00 AM,MontroseBeach201506260200
Montrose Beach,2015-06-26 03:00:00,17.5,0.35,0.319,3.0,12.7,06/26/2015 3:00 AM,MontroseBeach201506260300
Montrose Beach,2015-06-26 04:00:00,17.4,0.49,0.33,3.0,12.7,06/26/2015 4:00 AM,MontroseBeach201506260400
Montrose Beach,2015-06-26 05:00:00,17.5,0.6,0.315,3.0,12.7,06/26/2015 5:00 AM,MontroseBeach201506260500
Montrose Beach,2015-06-26 06:00:00,17.4,0.46,0.32,3.0,12.7,06/26/2015 6:00 AM,MontroseBeach201506260600
Montrose Beach,2015-06-26 07:00:00,17.4,0.43,0.301,3.0,12.6,06/26/2015 7:00 AM,MontroseBeach201506260700
Montrose Beach,2015-06-26 08:00:00,17.5,0.38,0.3,3.0,12.6,06/26/2015 8:00 AM,MontroseBeach201506260800
Montrose Beach,2015-06-26 09:00:00,17.4,0.27,0.275,3.0,12.6,06/26/2015 9:00 AM,MontroseBeach201506260900
Montrose Beach,2015-06-26 10:00:00,17.5,0.46,0.274,3.0,12.6,06/26/2015 10:00 AM,MontroseBeach201506261000
Montrose Beach,2015-06-26 11:00:00,17.5,0.35,0.295,3.0,12.6,06/26/2015 11:00 AM,MontroseBeach201506261100
Montrose Beach,2015-06-26 12:00:00,17.6,0.48,0.31,3.0,12.6,06/26/2015 12:00 PM,MontroseBeach201506261200
Montrose Beach,2015-06-26 13:00:00,17.8,0.88,0.339,3.0,12.6,06/26/2015 1:00 PM,MontroseBeach201506261300
Montrose Beach,2015-06-26 14:00:00,17.6,0.55,0.365,3.0,12.5,06/26/2015 2:00 PM,MontroseBeach201506261400
Montrose Beach,2015-06-26 15:00:00,17.6,0.88,0.368,3.0,12.5,06/26/2015 3:00 PM,MontroseBeach201506261500
Montrose Beach,2015-06-26 16:00:00,17.5,0.94,0.371,3.0,12.5,06/26/2015 4:00 PM,MontroseBeach201506261600
Montrose Beach,2015-06-26 17:00:00,17.5,1.44,0.369,4.0,12.5,06/26/2015 5:00 PM,MontroseBeach201506261700
Montrose Beach,2015-06-26 18:00:00,17.5,1.12,0.387,4.0,12.5,06/26/2015 6:00 PM,MontroseBeach201506261800
Montrose Beach,2015-06-26 19:00:00,17.5,1.45,0.398,3.0,12.5,06/26/2015 7:00 PM,MontroseBeach201506261900
Montrose Beach,2015-06-26 20:00:00,17.4,1.22,0.377,4.0,12.5,06/26/2015 8:00 PM,MontroseBeach201506262000
Montrose Beach,2015-06-26 21:00:00,17.3,1.23,0.357,4.0,12.5,06/26/2015 9:00 PM,MontroseBeach201506262100
Montrose Beach,2015-06-26 22:00:00,17.3,1.32,0.37,4.0,12.5,06/26/2015 10:00 PM,MontroseBeach201506262200
Montrose Beach,2015-06-26 23:00:00,17.2,0.79,0.326,4.0,12.5,06/26/2015 11:00 PM,MontroseBeach201506262300
Montrose Beach,2015-06-27 00:00:00,17.1,0.92,0.305,4.0,12.4,06/27/2015 12:00 AM,MontroseBeach201506272400
Montrose Beach,2015-06-27 01:00:00,17.2,1.31,0.305,4.0,12.4,06/27/2015 1:00 AM,MontroseBeach201506270100
Montrose Beach,2015-06-27 02:00:00,17.0,1.32,0.334,4.0,12.4,06/27/2015 2:00 AM,MontroseBeach201506270200
Montrose Beach,2015-06-27 03:00:00,16.8,1.14,0.308,4.0,12.4,06/27/2015 3:00 AM,MontroseBeach201506270300
Montrose Beach,2015-06-27 04:00:00,16.9,1.1,0.348,3.0,12.4,06/27/2015 4:00 AM,MontroseBeach201506270400
Montrose Beach,2015-06-27 05:00:00,16.9,1.43,0.364,3.0,12.4,06/27/2015 5:00 AM,MontroseBeach201506270500
Montrose Beach,2015-06-27 06:00:00,16.8,1.33,0.345,4.0,12.4,06/27/2015 6:00 AM,MontroseBeach201506270600
Montrose Beach,2015-06-27 07:00:00,16.8,1.68,0.391,3.0,12.4,06/27/2015 7:00 AM,MontroseBeach201506270700
Montrose Beach,2015-06-27 08:00:00,16.6,1.69,0.404,4.0,12.4,06/27/2015 8:00 AM,MontroseBeach201506270800
Montrose Beach,2015-06-27 09:00:00,16.5,2.23,0.411,4.0,12.3,06/27/2015 9:00 AM,MontroseBeach201506270900
Montrose Beach,2015-06-27 10:00:00,16.5,2.31,0.419,4.0,12.3,06/27/2015 10:00 AM,MontroseBeach201506271000
Montrose Beach,2015-06-27 11:00:00,16.5,1.98,0.418,4.0,12.3,06/27/2015 11:00 AM,MontroseBeach201506271100
Montrose Beach,2015-06-27 12:00:00,16.7,2.35,0.387,4.0,12.3,06/27/2015 12:00 PM,MontroseBeach201506271200
Montrose Beach,2015-06-27 13:00:00,16.8,2.92,0.373,4.0,12.3,06/27/2015 1:00 PM,MontroseBeach201506271300
Montrose Beach,2015-06-27 14:00:00,17.0,2.36,0.374,4.0,12.3,06/27/2015 2:00 PM,MontroseBeach201506271400
Montrose Beach,2015-06-27 15:00:00,17.3,2.88,0.36,4.0,12.3,06/27/2015 3:00 PM,MontroseBeach201506271500
Montrose Beach,2015-06-27 16:00:00,17.4,2.9,0.368,4.0,12.3,06/27/2015 4:00 PM,MontroseBeach201506271600
Montrose Beach,2015-06-27 17:00:00,17.5,2.62,0.361,4.0,12.3,06/27/2015 5:00 PM,MontroseBeach201506271700
Montrose Beach,2015-06-27 18:00:00,17.6,3.16,0.351,4.0,12.3,06/27/2015 6:00 PM,MontroseBeach201506271800
Montrose Beach,2015-06-27 19:00:00,17.5,3.32,0.346,3.0,12.3,06/27/2015 7:00 PM,MontroseBeach201506271900
Montrose Beach,2015-06-27 20:00:00,17.6,2.94,0.303,4.0,12.3,06/27/2015 8:00 PM,MontroseBeach201506272000
Montrose Beach,2015-06-27 21:00:00,17.2,2.18,0.301,4.0,12.2,06/27/2015 9:00 PM,MontroseBeach201506272100
Montrose Beach,2015-06-27 22:00:00,17.3,2.31,0.271,4.0,12.2,06/27/2015 10:00 PM,MontroseBeach201506272200
Montrose Beach,2015-06-27 23:00:00,17.2,2.51,0.28,4.0,12.2,06/27/2015 11:00 PM,MontroseBeach201506272300
Montrose Beach,2015-06-28 00:00:00,17.2,2.37,0.257,4.0,12.2,06/28/2015 12:00 AM,MontroseBeach201506282400
Montrose Beach,2015-06-28 02:00:00,17.0,1.83,0.279,5.0,12.2,06/28/2015 2:00 AM,MontroseBeach201506280200
Montrose Beach,2015-06-28 03:00:00,16.9,1.76,0.298,5.0,12.2,06/28/2015 3:00 AM,MontroseBeach201506280300
Montrose Beach,2015-06-28 04:00:00,16.9,1.98,0.294,5.0,12.2,06/28/2015 4:00 AM,MontroseBeach201506280400
Montrose Beach,2015-06-28 05:00:00,16.8,2.12,0.281,4.0,12.2,06/28/2015 5:00 AM,MontroseBeach201506280500
Montrose Beach,2015-06-28 06:00:00,16.8,1.77,0.289,4.0,12.2,06/28/2015 6:00 AM,MontroseBeach201506280600
Montrose Beach,2015-06-28 07:00:00,16.8,1.58,0.268,5.0,12.2,06/28/2015 7:00 AM,MontroseBeach201506280700
Montrose Beach,2015-06-28 08:00:00,17.0,1.53,0.264,4.0,12.2,06/28/2015 8:00 AM,MontroseBeach201506280800
Montrose Beach,2015-06-28 09:00:00,17.2,1.84,0.243,4.0,12.2,06/28/2015 9:00 AM,MontroseBeach201506280900
