Beach Name,Measurement Timestamp,Water Temperature,Turbidity,Wave Height,Wave Period,Measurement ID,Readable Timestamp
Montrose Beach,1470873600.0,24.4,0.0,0.102,3.0,MontroseBeach201608112400,2016-08-11 00:00:00
Montrose Beach,1470877200.0,24.4,0.0,0.114,7.0,MontroseBeach201608110100,2016-08-11 01:00:00
Montrose Beach,1470880800.0,24.4,0.0,0.098,6.0,MontroseBeach201608110200,2016-08-11 02:00:00
Montrose Beach,1470884400.0,24.4,0.0,0.097,4.0,MontroseBeach201608110300,2016-08-11 03:00:00
Montrose Beach,1470888000.0,24.3,0.0,0.091,10.0,MontroseBeach201608110400,2016-08-11 04:00:00
Montrose Beach,1470891600.0,24.2,0.0,0.09,9.0,MontroseBeach201608110500,2016-08-11 05:00:00
Montrose Beach,1470895200.0,24.1,0.0,0.092,8.0,MontroseBeach201608110600,2016-08-11 06:00:00
Montrose Beach,1470898800.0,24.1,0.0,0.094,7.0,MontroseBeach201608110700,2016-08-11 07:00:00
Montrose Beach,1470902400.0,24.1,0.0,0.094,6.0,MontroseBeach201608110800,2016-08-11 08:00:00
Montrose Beach,1470906000.0,24.3,0.0,0.103,5.0,MontroseBeach201608110900,2016-08-11 09:00:00
Montrose Beach,1470909600.0,24.4,0.0,0.08,5.0,MontroseBeach201608111000,2016-08-11 10:00:00
Montrose Beach,1470913200.0,24.5,0.0,0.102,4.0,MontroseBeach201608111100,2016-08-11 11:00:00
Calumet Beach,1470913200.0,26.3,0.64,0.103,4.0,CalumetBeach201608111100,2016-08-11 11:00:00
Montrose Beach,1470916800.0,23.8,0.0,0.099,2.0,MontroseBeach201608111200,2016-08-11 12:00:00
Calumet Beach,1470916800.0,26.2,0.71,0.133,8.0,CalumetBeach201608111200,2016-08-11 12:00:00
Calumet Beach,1470920400.0,26.2,0.73,0.191,3.0,CalumetBeach201608111300,2016-08-11 13:00:00
Montrose Beach,1470920400.0,23.9,0.0,0.103,4.0,MontroseBeach201608111300,2016-08-11 13:00:00
Calumet Beach,1470924000.0,26.1,0.98,0.131,3.0,CalumetBeach201608111400,2016-08-11 14:00:00
Montrose Beach,1470924000.0,23.7,0.0,0.085,9.0,MontroseBeach201608111400,2016-08-11 14:00:00
Montrose Beach,1470927600.0,23.2,0.0,0.11,4.0,MontroseBeach201608111500,2016-08-11 15:00:00
Calumet Beach,1470927600.0,25.8,0.92,0.163,5.0,CalumetBeach201608111500,2016-08-11 15:00:00
Montrose Beach,1470931200.0,22.9,0.0,0.111,9.0,MontroseBeach201608111600,2016-08-11 16:00:00
Calumet Beach,1470931200.0,26.0,1.17,0.179,2.0,CalumetBeach201608111600,2016-08-11 16:00:00
Calumet Beach,1470934800.0,25.8,1.43,0.169,2.0,CalumetBeach201608111700,2016-08-11 17:00:00
Montrose Beach,1470934800.0,21.9,0.0,0.094,9.0,MontroseBeach201608111700,2016-08-11 17:00:00
Montrose Beach,1470938400.0,22.4,0.0,0.121,7.0,MontroseBeach201608111800,2016-08-11 18:00:00
Calumet Beach,1470938400.0,25.6,1.55,0.191,2.0,CalumetBeach201608111800,2016-08-11 18:00:00
Montrose Beach,1470942000.0,22.3,0.0,0.12,7.0,MontroseBeach201608111900,2016-08-11 19:00:00
Calumet Beach,1470942000.0,25.6,1.22,0.185,2.0,CalumetBeach201608111900,2016-08-11 19:00:00
Montrose Beach,1470945600.0,21.9,0.0,0.118,5.0,MontroseBeach201608112000,2016-08-11 20:00:00
Calumet Beach,1470945600.0,24.9,1.7,0.145,3.0,CalumetBeach201608112000,2016-08-11 20:00:00
Calumet Beach,1470949200.0,24.7,1.89,0.133,2.0,CalumetBeach201608112100,2016-08-11 21:00:00
Montrose Beach,1470949200.0,22.1,0.0,0.107,4.0,MontroseBeach201608112100,2016-08-11 21:00:00
Montrose Beach,1470952800.0,21.4,0.0,0.107,3.0,MontroseBeach201608112200,2016-08-11 22:00:00
Calumet Beach,1470952800.0,24.4,1.58,0.13,3.0,CalumetBeach201608112200,2016-08-11 22:00:00
Montrose Beach,1470956400.0,21.6,0.0,0.11,9.0,MontroseBeach201608112300,2016-08-11 23:00:00
Calumet Beach,1470956400.0,24.4,1.73,0.12,3.0,CalumetBeach201608112300,2016-08-11 23:00:00
Calumet Beach,1470960000.0,23.9,1.49,0.109,3.0,CalumetBeach201608122400,2016-08-12 00:00:00
Montrose Beach,1470960000.0,21.2,0.0,0.101,9.0,MontroseBeach201608122400,2016-08-12 00:00:00
Calumet Beach,1470963600.0,23.6,1.32,0.12,3.0,CalumetBeach201608120100,2016-08-12 01:00:00
Montrose Beach,1470963600.0,21.0,0.0,0.107,7.0,MontroseBeach201608120100,2016-08-12 01:00:00
Montrose Beach,1470967200.0,20.9,0.0,0.094,6.0,MontroseBeach201608120200,2016-08-12 02:00:00
Calumet Beach,1470967200.0,23.4,1.08,0.119,8.0,CalumetBeach201608120200,2016-08-12 02:00:00
Montrose Beach,1470970800.0,20.6,0.0,0.094,10.0,MontroseBeach201608120300,2016-08-12 03:00:00
Calumet Beach,1470970800.0,23.4,1.06,0.11,6.0,CalumetBeach201608120300,2016-08-12 03:00:00
Montrose Beach,1470974400.0,20.1,0.0,0.093,9.0,MontroseBeach201608120400,2016-08-12 04:00:00
Calumet Beach,1470978000.0,23.6,0.97,0.083,5.0,CalumetBeach201608120500,2016-08-12 05:00:00
Montrose Beach,1470978000.0,20.0,0.0,0.092,9.0,MontroseBeach201608120500,2016-08-12 05:00:00
Montrose Beach,1470981600.0,20.5,0.0,0.104,7.0,MontroseBeach201608120600,2016-08-12 06:00:00
Calumet Beach,1470981600.0,23.7,0.97,0.116,2.0,CalumetBeach201608120600,2016-08-12 06:00:00
Calumet Beach,1470985200.0,23.7,1.04,0.121,3.0,CalumetBeach201608120700,2016-08-12 07:00:00
Montrose Beach,1470985200.0,21.3,0.0,0.114,6.0,MontroseBeach201608120700,2016-08-12 07:00:00
Montrose Beach,1470988800.0,21.7,0.0,0.121,5.0,MontroseBeach201608120800,2016-08-12 08:00:00
Calumet Beach,1470988800.0,23.7,0.83,0.115,7.0,CalumetBeach201608120800,2016-08-12 08:00:00
Calumet Beach,1470992400.0,23.7,0.98,0.101,3.0,CalumetBeach201608120900,2016-08-12 09:00:00
Montrose Beach,1470992400.0,21.6,0.0,0.153,2.0,MontroseBeach201608120900,2016-08-12 09:00:00
Calumet Beach,1470996000.0,23.6,0.94,0.125,6.0,CalumetBeach201608121000,2016-08-12 10:00:00
Montrose Beach,1470996000.0,21.7,0.0,0.185,3.0,MontroseBeach201608121000,2016-08-12 10:00:00
Calumet Beach,1470999600.0,23.8,1.0,0.128,4.0,CalumetBeach201608121100,2016-08-12 11:00:00
Montrose Beach,1470999600.0,21.5,0.0,0.186,3.0,MontroseBeach201608121100,2016-08-12 11:00:00
Montrose Beach,1471003200.0,21.7,0.0,0.178,3.0,MontroseBeach201608121200,2016-08-12 12:00:00
Calumet Beach,1471003200.0,24.0,1.0,0.134,2.0,CalumetBeach201608121200,2016-08-12 12:00:00
Montrose Beach,1471006800.0,21.8,0.0,0.166,3.0,MontroseBeach201608121300,2016-08-12 13:00:00
Calumet Beach,1471006800.0,24.1,1.01,0.124,3.0,CalumetBeach201608121300,2016-08-12 13:00:00
Calumet Beach,1471010400.0,24.0,0.89,0.123,4.0,CalumetBeach201608121400,2016-08-12 14:00:00
Montrose Beach,1471010400.0,22.2,0.0,0.15,3.0,MontroseBeach201608121400,2016-08-12 14:00:00
Montrose Beach,1471014000.0,22.2,0.0,0.149,2.0,MontroseBeach201608121500,2016-08-12 15:00:00
Calumet Beach,1471014000.0,24.0,1.1,0.135,3.0,CalumetBeach201608121500,2016-08-12 15:00:00
Calumet Beach,1471017600.0,23.9,1.14,0.118,3.0,CalumetBeach201608121600,2016-08-12 16:00:00
Montrose Beach,1471017600.0,22.3,0.0,0.119,9.0,MontroseBeach201608121600,2016-08-12 16:00:00
Calumet Beach,1471021200.0,23.8,1.48,0.203,3.0,CalumetBeach201608121700,2016-08-12 17:00:00
Montrose Beach,1471021200.0,22.4,0.0,0.173,3.0,MontroseBeach201608121700,2016-08-12 17:00:00
Montrose Beach,1471024800.0,23.3,0.0,0.195,7.0,MontroseBeach201608121800,2016-08-12 18:00:00
Calumet Beach,1471024800.0,23.7,0.95,0.143,2.0,CalumetBeach201608121800,2016-08-12 18:00:00
Calumet Beach,1471028400.0,23.5,0.98,0.15,3.0,CalumetBeach201608121900,2016-08-12 19:00:00
Montrose Beach,1471028400.0,21.6,0.0,0.198,3.0,MontroseBeach201608121900,2016-08-12 19:00:00
Montrose Beach,1471032000.0,22.3,0.0,0.192,3.0,MontroseBeach201608122000,2016-08-12 20:00:00
Calumet Beach,1471032000.0,23.4,1.07,0.135,3.0,CalumetBeach201608122000,2016-08-12 20:00:00
Calumet Beach,1471035600.0,23.5,0.97,0.111,6.0,CalumetBeach201608122100,2016-08-12 21:00:00
Montrose Beach,1471035600.0,22.2,0.0,0.197,3.0,MontroseBeach201608122100,2016-08-12 21:00:00
Montrose Beach,1471039200.0,22.1,0.0,0.189,3.0,MontroseBeach201608122200,2016-08-12 22:00:00
Calumet Beach,1471039200.0,23.6,0.97,0.119,3.0,CalumetBeach201608122200,2016-08-12 22:00:00
Calumet Beach,1471042800.0,23.6,1.02,0.138,3.0,CalumetBeach201608122300,2016-08-12 23:00:00
Montrose Beach,1471042800.0,22.2,0.0,0.195,3.0,MontroseBeach201608122300,2016-08-12 23:00:00
Montrose Beach,1471046400.0,22.2,0.0,0.185,3.0,MontroseBeach201608132400,2016-08-13 00:00:00
Calumet Beach,1471046400.0,23.6,1.01,0.163,3.0,CalumetBeach201608132400,2016-08-13 00:00:00
Calumet Beach,1471050000.0,23.6,0.97,0.146,3.0,CalumetBeach201608130100,2016-08-13 01:00:00
Montrose Beach,1471050000.0,21.9,0.0,0.178,3.0,MontroseBeach201608130100,2016-08-13 01:00:00
Montrose Beach,1471053600.0,22.0,0.0,0.171,3.0,MontroseBeach201608130200,2016-08-13 02:00:00
Calumet Beach,1471053600.0,23.6,0.93,0.135,3.0,CalumetBeach201608130200,2016-08-13 02:00:00
Calumet Beach,1471057200.0,23.6,0.92,0.134,3.0,CalumetBeach201608130300,2016-08-13 03:00:00
Montrose Beach,1471057200.0,21.5,0.0,0.145,3.0,MontroseBeach201608130300,2016-08-13 03:00:00
Montrose Beach,1471060800.0,21.6,0.0,0.151,3.0,MontroseBeach201608130400,2016-08-13 04:00:00
Calumet Beach,1471060800.0,23.6,0.93,0.103,3.0,CalumetBeach201608130400,2016-08-13 04:00:00
Calumet Beach,1471064400.0,23.6,0.94,0.101,5.0,CalumetBeach201608130500,2016-08-13 05:00:00
Montrose Beach,1471064400.0,21.8,0.0,0.129,3.0,MontroseBeach201608130500,2016-08-13 05:00:00
Montrose Beach,1471068000.0,21.5,0.0,0.128,5.0,MontroseBeach201608130600,2016-08-13 06:00:00
Calumet Beach,1471068000.0,23.6,0.93,0.104,5.0,CalumetBeach201608130600,2016-08-13 06:00:00
Calumet Beach,1471071600.0,23.7,0.87,0.135,5.0,CalumetBeach201608130700,2016-08-13 07:00:00
Montrose Beach,1471071600.0,21.6,0.0,0.125,5.0,MontroseBeach201608130700,2016-08-13 07:00:00
Montrose Beach,1471075200.0,21.6,0.0,0.123,6.0,MontroseBeach201608130800,2016-08-13 08:00:00
Calumet Beach,1471075200.0,23.7,0.87,0.107,5.0,CalumetBeach201608130800,2016-08-13 08:00:00
Calumet Beach,1471078800.0,23.9,0.79,0.106,5.0,CalumetBeach201608130900,2016-08-13 09:00:00
Montrose Beach,1471078800.0,21.8,0.0,0.133,5.0,MontroseBeach201608130900,2016-08-13 09:00:00
Montrose Beach,1471082400.0,21.5,0.0,0.125,5.0,MontroseBeach201608131000,2016-08-13 10:00:00
Calumet Beach,1471082400.0,24.0,0.98,0.11,5.0,CalumetBeach201608131000,2016-08-13 10:00:00
Montrose Beach,1471086000.0,22.0,0.0,0.142,6.0,MontroseBeach201608131100,2016-08-13 11:00:00
Calumet Beach,1471086000.0,23.7,0.84,0.109,5.0,CalumetBeach201608131100,2016-08-13 11:00:00
Montrose Beach,1471089600.0,22.0,0.0,0.153,5.0,MontroseBeach201608131200,2016-08-13 12:00:00
Calumet Beach,1471089600.0,23.7,0.9,0.174,4.0,CalumetBeach201608131200,2016-08-13 12:00:00
Calumet Beach,1471093200.0,23.7,0.92,0.217,3.0,CalumetBeach201608131300,2016-08-13 13:00:00
Montrose Beach,1471093200.0,22.2,0.0,0.187,4.0,MontroseBeach201608131300,2016-08-13 13:00:00
Montrose Beach,1471096800.0,22.3,0.0,0.237,3.0,MontroseBeach201608131400,2016-08-13 14:00:00
Calumet Beach,1471096800.0,23.8,0.91,0.251,3.0,CalumetBeach201608131400,2016-08-13 14:00:00
Calumet Beach,1471100400.0,23.1,0.97,0.264,4.0,CalumetBeach201608131500,2016-08-13 15:00:00
Montrose Beach,1471100400.0,22.3,0.0,0.306,3.0,MontroseBeach201608131500,2016-08-13 15:00:00
Montrose Beach,1471104000.0,22.4,0.0,0.322,3.0,MontroseBeach201608131600,2016-08-13 16:00:00
Calumet Beach,1471104000.0,22.9,0.92,0.269,3.0,CalumetBeach201608131600,2016-08-13 16:00:00
Calumet Beach,1471107600.0,23.1,0.91,0.305,3.0,CalumetBeach201608131700,2016-08-13 17:00:00
Montrose Beach,1471107600.0,22.3,0.0,0.32,3.0,MontroseBeach201608131700,2016-08-13 17:00:00
Calumet Beach,1471111200.0,23.2,1.03,0.302,3.0,CalumetBeach201608131800,2016-08-13 18:00:00
Montrose Beach,1471111200.0,22.5,0.0,0.305,4.0,MontroseBeach201608131800,2016-08-13 18:00:00
Calumet Beach,1471114800.0,23.6,1.19,0.299,4.0,CalumetBeach201608131900,2016-08-13 19:00:00
Montrose Beach,1471114800.0,22.7,0.0,0.293,4.0,MontroseBeach201608131900,2016-08-13 19:00:00
Calumet Beach,1471118400.0,23.6,1.14,0.338,3.0,CalumetBeach201608132000,2016-08-13 20:00:00
Montrose Beach,1471118400.0,22.6,0.0,0.276,3.0,MontroseBeach201608132000,2016-08-13 20:00:00
Calumet Beach,1471122000.0,23.6,1.15,0.248,4.0,CalumetBeach201608132100,2016-08-13 21:00:00
Montrose Beach,1471122000.0,22.6,0.0,0.26,4.0,MontroseBeach201608132100,2016-08-13 21:00:00
Montrose Beach,1471125600.0,22.6,0.0,0.255,4.0,MontroseBeach201608132200,2016-08-13 22:00:00
Calumet Beach,1471125600.0,23.6,1.12,0.236,4.0,CalumetBeach201608132200,2016-08-13 22:00:00
Montrose Beach,1471129200.0,22.7,0.0,0.25,5.0,MontroseBeach201608132300,2016-08-13 23:00:00
Calumet Beach,1471129200.0,23.5,1.3,0.232,5.0,CalumetBeach201608132300,2016-08-13 23:00:00
Calumet Beach,1471132800.0,23.5,1.35,0.22,5.0,CalumetBeach201608142400,2016-08-14 00:00:00
Montrose Beach,1471132800.0,22.7,0.0,0.247,6.0,MontroseBeach201608142400,2016-08-14 00:00:00
Montrose Beach,1471140000.0,22.8,0.0,0.227,3.0,MontroseBeach201608140200,2016-08-14 02:00:00
Calumet Beach,1471140000.0,23.6,0.71,0.202,5.0,CalumetBeach201608140200,2016-08-14 02:00:00
Montrose Beach,1471143600.0,22.8,0.0,0.241,5.0,MontroseBeach201608140300,2016-08-14 03:00:00
Calumet Beach,1471143600.0,23.7,0.53,0.208,5.0,CalumetBeach201608140300,2016-08-14 03:00:00
Calumet Beach,1471147200.0,23.8,0.41,0.186,5.0,CalumetBeach201608140400,2016-08-14 04:00:00
Montrose Beach,1471147200.0,22.8,0.0,0.226,5.0,MontroseBeach201608140400,2016-08-14 04:00:00
Calumet Beach,1471150800.0,23.8,0.46,0.181,5.0,CalumetBeach201608140500,2016-08-14 05:00:00
Montrose Beach,1471150800.0,22.7,0.0,0.221,4.0,MontroseBeach201608140500,2016-08-14 05:00:00
Montrose Beach,1471154400.0,22.7,0.0,0.22,4.0,MontroseBeach201608140600,2016-08-14 06:00:00
Calumet Beach,1471154400.0,23.8,0.42,0.18,4.0,CalumetBeach201608140600,2016-08-14 06:00:00
Montrose Beach,1471158000.0,22.7,0.0,0.233,4.0,MontroseBeach201608140700,2016-08-14 07:00:00
Calumet Beach,1471158000.0,23.7,0.39,0.182,4.0,CalumetBeach201608140700,2016-08-14 07:00:00
Calumet Beach,1471161600.0,23.8,0.31,0.197,4.0,CalumetBeach201608140800,2016-08-14 08:00:00
Montrose Beach,1471161600.0,22.8,0.0,0.216,4.0,MontroseBeach201608140800,2016-08-14 08:00:00
Montrose Beach,1471165200.0,23.0,0.0,0.212,4.0,MontroseBeach201608140900,2016-08-14 09:00:00
Calumet Beach,1471165200.0,24.0,0.27,0.214,4.0,CalumetBeach201608140900,2016-08-14 09:00:00
Calumet Beach,1471168800.0,24.1,0.33,0.225,3.0,CalumetBeach201608141000,2016-08-14 10:00:00
Montrose Beach,1471168800.0,23.2,0.0,0.22,5.0,MontroseBeach201608141000,2016-08-14 10:00:00
Calumet Beach,1471172400.0,24.2,0.35,0.212,4.0,CalumetBeach201608141100,2016-08-14 11:00:00
Montrose Beach,1471172400.0,23.4,0.0,0.216,3.0,MontroseBeach201608141100,2016-08-14 11:00:00
Montrose Beach,1471176000.0,23.7,0.0,0.211,4.0,MontroseBeach201608141200,2016-08-14 12:00:00
Calumet Beach,1471176000.0,24.4,0.34,0.252,3.0,CalumetBeach201608141200,2016-08-14 12:00:00
Montrose Beach,1471179600.0,23.9,0.0,0.204,3.0,MontroseBeach201608141300,2016-08-14 13:00:00
Calumet Beach,1471179600.0,24.8,0.36,0.229,4.0,CalumetBeach201608141300,2016-08-14 13:00:00
Calumet Beach,1471183200.0,25.2,0.51,0.288,3.0,CalumetBeach201608141400,2016-08-14 14:00:00
Montrose Beach,1471183200.0,24.8,0.0,0.213,4.0,MontroseBeach201608141400,2016-08-14 14:00:00
Montrose Beach,1471186800.0,25.2,0.0,0.202,4.0,MontroseBeach201608141500,2016-08-14 15:00:00
Calumet Beach,1471186800.0,25.4,0.67,0.322,3.0,CalumetBeach201608141500,2016-08-14 15:00:00
Calumet Beach,1471190400.0,25.3,0.73,0.317,2.0,CalumetBeach201608141600,2016-08-14 16:00:00
Montrose Beach,1471190400.0,25.4,0.0,0.227,3.0,MontroseBeach201608141600,2016-08-14 16:00:00
Montrose Beach,1471194000.0,25.2,0.0,0.196,4.0,MontroseBeach201608141700,2016-08-14 17:00:00
Calumet Beach,1471194000.0,25.3,0.69,0.337,3.0,CalumetBeach201608141700,2016-08-14 17:00:00
Montrose Beach,1471197600.0,24.6,0.0,0.227,2.0,MontroseBeach201608141800,2016-08-14 18:00:00
Calumet Beach,1471197600.0,25.4,0.83,0.309,3.0,CalumetBeach201608141800,2016-08-14 18:00:00
Montrose Beach,1471201200.0,25.2,0.0,0.192,3.0,MontroseBeach201608141900,2016-08-14 19:00:00
Calumet Beach,1471201200.0,25.4,1.41,0.303,2.0,CalumetBeach201608141900,2016-08-14 19:00:00
Montrose Beach,1471204800.0,24.5,0.0,0.164,3.0,MontroseBeach201608142000,2016-08-14 20:00:00
Calumet Beach,1471204800.0,25.0,1.69,0.221,3.0,CalumetBeach201608142000,2016-08-14 20:00:00
Montrose Beach,1471208400.0,24.1,0.0,0.173,5.0,MontroseBeach201608142100,2016-08-14 21:00:00
Calumet Beach,1471208400.0,24.6,0.77,0.193,3.0,CalumetBeach201608142100,2016-08-14 21:00:00
Calumet Beach,1471212000.0,24.5,0.69,0.175,4.0,CalumetBeach201608142200,2016-08-14 22:00:00
Montrose Beach,1471212000.0,24.1,0.0,0.165,4.0,MontroseBeach201608142200,2016-08-14 22:00:00
Montrose Beach,1471215600.0,23.9,0.0,0.171,3.0,MontroseBeach201608142300,2016-08-14 23:00:00
Calumet Beach,1471215600.0,24.4,0.64,0.149,3.0,CalumetBeach201608142300,2016-08-14 23:00:00
Montrose Beach,1471219200.0,23.8,0.0,0.167,3.0,MontroseBeach201608152400,2016-08-15 00:00:00
Calumet Beach,1471219200.0,24.4,0.62,0.145,3.0,CalumetBeach201608152400,2016-08-15 00:00:00
Calumet Beach,1471222800.0,24.3,0.57,0.138,3.0,CalumetBeach201608150100,2016-08-15 01:00:00
Montrose Beach,1471222800.0,23.7,0.0,0.14,3.0,MontroseBeach201608150100,2016-08-15 01:00:00
Calumet Beach,1471226400.0,24.3,0.86,0.132,3.0,CalumetBeach201608150200,2016-08-15 02:00:00
Montrose Beach,1471226400.0,23.7,0.0,0.132,5.0,MontroseBeach201608150200,2016-08-15 02:00:00
Calumet Beach,1471230000.0,24.2,0.74,0.11,4.0,CalumetBeach201608150300,2016-08-15 03:00:00
Montrose Beach,1471230000.0,23.6,0.0,0.121,3.0,MontroseBeach201608150300,2016-08-15 03:00:00
Montrose Beach,1471233600.0,23.6,0.0,0.115,3.0,MontroseBeach201608150400,2016-08-15 04:00:00
Calumet Beach,1471233600.0,24.2,0.59,0.106,3.0,CalumetBeach201608150400,2016-08-15 04:00:00
Calumet Beach,1471237200.0,24.2,0.88,0.1,3.0,CalumetBeach201608150500,2016-08-15 05:00:00
Montrose Beach,1471237200.0,23.6,0.0,0.118,9.0,MontroseBeach201608150500,2016-08-15 05:00:00
Montrose Beach,1471240800.0,23.6,0.0,0.114,8.0,MontroseBeach201608150600,2016-08-15 06:00:00
Calumet Beach,1471240800.0,24.1,0.65,0.102,3.0,CalumetBeach201608150600,2016-08-15 06:00:00
Calumet Beach,1471244400.0,24.1,0.67,0.115,2.0,CalumetBeach201608150700,2016-08-15 07:00:00
Montrose Beach,1471244400.0,23.5,0.0,0.11,6.0,MontroseBeach201608150700,2016-08-15 07:00:00
Montrose Beach,1471248000.0,23.6,0.0,0.098,4.0,MontroseBeach201608150800,2016-08-15 08:00:00
Calumet Beach,1471248000.0,24.1,0.6,0.099,3.0,CalumetBeach201608150800,2016-08-15 08:00:00
Calumet Beach,1471251600.0,24.1,0.56,0.105,4.0,CalumetBeach201608150900,2016-08-15 09:00:00
Montrose Beach,1471251600.0,23.6,0.0,0.122,4.0,MontroseBeach201608150900,2016-08-15 09:00:00
Calumet Beach,1471255200.0,24.2,0.6,0.212,2.0,CalumetBeach201608151000,2016-08-15 10:00:00
Montrose Beach,1471255200.0,23.7,0.0,0.116,3.0,MontroseBeach201608151000,2016-08-15 10:00:00
Montrose Beach,1471258800.0,23.7,0.0,0.12,8.0,MontroseBeach201608151100,2016-08-15 11:00:00
Calumet Beach,1471258800.0,24.2,0.65,0.251,2.0,CalumetBeach201608151100,2016-08-15 11:00:00
Calumet Beach,1471262400.0,24.2,0.7,0.311,2.0,CalumetBeach201608151200,2016-08-15 12:00:00
Montrose Beach,1471262400.0,23.7,0.0,0.139,5.0,MontroseBeach201608151200,2016-08-15 12:00:00
Montrose Beach,1471266000.0,23.8,0.0,0.138,4.0,MontroseBeach201608151300,2016-08-15 13:00:00
Calumet Beach,1471266000.0,24.2,0.79,0.4,3.0,CalumetBeach201608151300,2016-08-15 13:00:00
Calumet Beach,1471269600.0,24.2,1.26,0.386,3.0,CalumetBeach201608151400,2016-08-15 14:00:00
Montrose Beach,1471269600.0,23.8,0.0,0.154,3.0,MontroseBeach201608151400,2016-08-15 14:00:00
Montrose Beach,1471273200.0,23.8,0.0,0.193,3.0,MontroseBeach201608151500,2016-08-15 15:00:00
Calumet Beach,1471273200.0,24.3,2.78,0.411,3.0,CalumetBeach201608151500,2016-08-15 15:00:00
Calumet Beach,1471276800.0,24.3,3.28,0.433,3.0,CalumetBeach201608151600,2016-08-15 16:00:00
Montrose Beach,1471276800.0,23.6,0.0,0.232,3.0,MontroseBeach201608151600,2016-08-15 16:00:00
Calumet Beach,1471280400.0,24.2,3.57,0.482,3.0,CalumetBeach201608151700,2016-08-15 17:00:00
Montrose Beach,1471280400.0,23.3,0.0,0.282,3.0,MontroseBeach201608151700,2016-08-15 17:00:00
Montrose Beach,1471284000.0,23.5,0.0,0.268,4.0,MontroseBeach201608151800,2016-08-15 18:00:00
Calumet Beach,1471284000.0,24.2,4.02,0.469,3.0,CalumetBeach201608151800,2016-08-15 18:00:00
Calumet Beach,1471287600.0,24.0,4.64,0.469,4.0,CalumetBeach201608151900,2016-08-15 19:00:00
Montrose Beach,1471287600.0,23.1,0.0,0.319,4.0,MontroseBeach201608151900,2016-08-15 19:00:00
Montrose Beach,1471291200.0,22.9,0.0,0.33,4.0,MontroseBeach201608152000,2016-08-15 20:00:00
Calumet Beach,1471291200.0,23.9,8.18,0.527,4.0,CalumetBeach201608152000,2016-08-15 20:00:00
Calumet Beach,1471294800.0,23.9,10.59,0.56,4.0,CalumetBeach201608152100,2016-08-15 21:00:00
Montrose Beach,1471294800.0,22.9,0.0,0.372,4.0,MontroseBeach201608152100,2016-08-15 21:00:00
Montrose Beach,1471298400.0,22.9,0.0,0.373,4.0,MontroseBeach201608152200,2016-08-15 22:00:00
Calumet Beach,1471298400.0,23.8,9.04,0.499,4.0,CalumetBeach201608152200,2016-08-15 22:00:00
Calumet Beach,1471302000.0,23.8,7.86,0.443,4.0,CalumetBeach201608152300,2016-08-15 23:00:00
Montrose Beach,1471302000.0,23.1,0.0,0.365,4.0,MontroseBeach201608152300,2016-08-15 23:00:00
Montrose Beach,1471305600.0,23.3,0.0,0.382,4.0,MontroseBeach201608162400,2016-08-16 00:00:00
Calumet Beach,1471305600.0,23.8,8.36,0.395,4.0,CalumetBeach201608162400,2016-08-16 00:00:00
Calumet Beach,1471309200.0,23.7,6.01,0.34,4.0,CalumetBeach201608160100,2016-08-16 01:00:00
Montrose Beach,1471309200.0,23.4,0.01,0.404,4.0,MontroseBeach201608160100,2016-08-16 01:00:00
Calumet Beach,1471312800.0,23.7,4.41,0.313,4.0,CalumetBeach201608160200,2016-08-16 02:00:00
Montrose Beach,1471312800.0,23.4,5.3,0.428,4.0,MontroseBeach201608160200,2016-08-16 02:00:00
Montrose Beach,1471316400.0,23.2,0.0,0.455,4.0,MontroseBeach201608160300,2016-08-16 03:00:00
Calumet Beach,1471316400.0,23.8,4.39,0.294,4.0,CalumetBeach201608160300,2016-08-16 03:00:00
Montrose Beach,1471320000.0,23.2,14.73,0.454,6.0,MontroseBeach201608160400,2016-08-16 04:00:00
Calumet Beach,1471320000.0,23.8,5.51,0.261,5.0,CalumetBeach201608160400,2016-08-16 04:00:00
Calumet Beach,1471323600.0,23.8,5.13,0.273,3.0,CalumetBeach201608160500,2016-08-16 05:00:00
Montrose Beach,1471323600.0,23.3,0.0,0.373,6.0,MontroseBeach201608160500,2016-08-16 05:00:00
Calumet Beach,1471327200.0,23.8,4.79,0.277,6.0,CalumetBeach201608160600,2016-08-16 06:00:00
